Wed Sep  9 18:22:12 2020    output.prof

         3368231 function calls (3228307 primitive calls) in 76.218 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\asyncio\base_events.py:506(_check_closed)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2792(<lambda>)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:55(leave)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_parse.py:168(__setitem__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\zmq\eventloop\zmqstream.py:432(_run_callback)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\core\function_wrappers.py:91(ret)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\generic.py:238(attrs)
       21    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:335(shape)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:484(enter_section)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:480(_should_broadcast)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\interactiveshell.py:2641(user_expressions)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\numeric.py:152(<listcomp>)
       18    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\prefilter.py:482(check)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexing.py:2404(need_slice)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1872(<listcomp>)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:2451(is_method)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:943(experimental_distribute_dataset)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:553(new_cond_branch)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:822(_implements_test_batch_hooks)
       36    0.000    0.000    0.000    0.000 {method 'end' of 're.Match' objects}
       10    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\typing.py:219(_remove_dups_flatten)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\tracking.py:146(resources)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:1548(dtype)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:662(_enter_lexical_scope)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\payload.py:51(read_payload)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:660(is_mixed_type)
       17    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2993(_in_multi_worker_mode)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\tools\docs\doc_controls.py:105(do_not_doc_inheritable)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_utils.py:205(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\shape_base.py:209(_arrays_for_stack_dispatcher)
       22    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_math_ops.py:926(_wrap)
       30    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\base.py:3671(_values)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\deprecation.py:385(_get_arg_names_to_ok_vals)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\origin_info.py:162(__init__)
        8    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\inspect.py:1826(_signature_is_builtin)
       30    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\asyncio\base_events.py:1877(get_debug)
       33    0.000    0.000    0.000    0.000 {method 'discard' of 'set' objects}
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TF_DeviceListName}
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\core\ag_ctx.py:76(_default_control_status_ctx)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\history.py:741(store_output)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\base.py:5379(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\managers.py:249(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\def_function.py:62(called_with_tracing)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:1038(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\frame.py:399(_constructor)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4023(_should_unpack_args)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:827(_implements_predict_batch_hooks)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\AppData\Local\Temp\tmpzg27brbm.py:2(<module>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1239(_infer_steps)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\ipykernel\displayhook.py:66(write_output_prompt)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_ContextListDevices}
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\_config\config.py:793(inner)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:2442(_handle_activity_regularization)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:216(text)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\interactiveshell.py:1076(_clear_warning_registry)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\tracking.py:143(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\layers\core.py:192(_get_noise_shape)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\_internal.py:804(<genexpr>)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\indexes\base.py:638(dtype)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_parse.py:76(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\traitlets\traitlets.py:1868(validate)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\common.py:169(not_none)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:678(_get_enclosing_except_scopes)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\functions.py:41(_function_scope_options)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\training.py:2629(_get_distribution_strategy)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tempfile.py:84(_infer_return_type)
       20    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\numeric.py:2283(_array_equal_dispatcher)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_compile.py:595(isstring)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\concat.py:105(<genexpr>)
       26    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:2475(arg_names)
       36    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2947(_reduce_to)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:626(get_mask)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\enum.py:20(_is_dunder)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_compile.py:249(_compile_charset)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:401(_in_deferred_types)
       11    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\formatters.py:274(_get_type)
       23    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\hooks.py:168(pre_run_code_hook)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\queue.py:216(_get)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\common.py:173(<genexpr>)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\concat.py:91(is_nonempty)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:243(fill_value)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:2471(is_pure)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\parser.py:54(_unfold_continuations)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:381(end_statement)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:379(_clip_gradients)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\cond_v2.py:684(_get_op_and_outputs)
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeWatchedVariables}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\inference.py:96(is_iterator)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\math_grad.py:1218(_AddNGrad)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\losses.py:185(_get_reduction)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tempfile.py:224(_get_candidate_names)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\typing.py:172(_collect_type_vars)
       11    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:102(_safe_getattr)
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TF_DeviceListType}
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\reshape\concat.py:559(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\transpiler.py:279(get_transformed_name)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\cond_v2.py:525(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\prefilter.py:426(check)
        6    0.000    0.000    0.000    0.000 {built-in method pandas._libs.internals.slice_len}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_parse.py:921(fix_flags)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\dtypes\cast.py:1370(<genexpr>)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\tape.py:51(push_tape)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3489(<listcomp>)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\distribute\distribute_lib.py:2901(variable_created_in_scope)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\node.py:215(input_tensors)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:914(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_compile.py:492(_get_charset_prefix)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tornado\gen.py:126(_value_from_stopiteration)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:1964(graph)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3409(function)
       19    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:753(<listcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\continue_statements.py:54(__init__)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:39(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\utils\generic_utils.py:283(class_and_config_for_serialized_keras_object)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\type_spec.py:286(_deserialize)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\collections\__init__.py:608(update)
        8    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\typing.py:324(__eq__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:496(remove)
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\numpy\core\multiarray.py:584(min_scalar_type)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:42(__init__)
       12    0.000    0.000    0.000    0.000 {method 'extend' of 'bytearray' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\logger.py:167(log)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:567(exit_cond_section)
       24    0.000    0.000    0.000    0.000 {method 'bit_length' of 'int' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tokenize.py:164(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\traceable_stack.py:115(peek_top_obj)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:1586(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TF_IsMlirBridgeEnabled}
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:770(on_test_begin)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:474(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2949(_inputs)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:974(on_test_end)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\matplotlib\_pylab_helpers.py:119(draw_all)
        9    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\compilerop.py:133(<listcomp>)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\zmq\eventloop\zmqstream.py:507(_check_closed)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\data_structures.py:66(_should_wrap_tuple)
        3    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3605(element_spec)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\cfg.py:372(begin_statement)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:781(on_test_end)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\variable_scope.py:1115(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer.py:2489(_set_mask_keras_history_checked)
        9    0.000    0.000    0.000    0.000 {method 'to_bytes' of 'int' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\logging\__init__.py:214(_acquireLock)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\def_function.py:57(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\transformer.py:55(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:1045(_init_set_name)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\prefilter.py:264(transform_line)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\pyct\naming.py:27(__init__)
       16    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\mixed_precision\experimental\policy.py:453(name)
       29    0.000    0.000    0.000    0.000 {method 'done' of '_asyncio.Future' objects}
       18    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:2991(element_spec)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:280(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_arrays.py:60(NdarraySpec)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\function.py:3780(release)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:658(<lambda>)
       12    0.000    0.000    0.000    0.000 {method 'cancelled' of '_asyncio.Future' objects}
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\call_trees.py:70(add_arg)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\return_statements.py:174(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:607(__init__)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:632(on_epoch_begin)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:964(get_filename)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\astunparse\unparser.py:106(<genexpr>)
        5    0.000    0.000    0.000    0.000 {built-in method _contextvars.copy_context}
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\prefilter.py:234(get_handler_by_name)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:3105(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\ops.py:6287(add_to_collection)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\util\deprecation.py:274(deprecated)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\codecs.py:186(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\training\tracking\data_structures.py:818(_dirty)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1508(<setcomp>)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_parse.py:81(groups)
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\arrays\numpy_.py:183(__array__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\context.py:1234(<listcomp>)
       15    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\callbacks.py:706(on_test_batch_end)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\numpy_ops\np_arrays.py:91(ndarray)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\traitlets\traitlets.py:2110(validate)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:675(<listcomp>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3150(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\autograph\converters\call_trees.py:59(__init__)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\losses\loss_reduction.py:61(all)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\node.py:74(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:334(_set_metric_names)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\traitlets\config\configurable.py:381(instance)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\optimizer_v2\optimizer_v2.py:635(<genexpr>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\asyncio\base_events.py:662(time)
        8    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\iterator_ops.py:881(value_type)
       13    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\framework\func_graph.py:748(<listcomp>)
        3    0.000    0.000    0.000    0.000 {method '__enter__' of '_io._IOBase' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\interactiveshell.py:294(__init__)
       12    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\node.py:72(<lambda>)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\compile_utils.py:98(<lambda>)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\tempfile.py:415(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:297(flush)
        4    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\lib\pretty.py:466(__init__)
        6    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\base_layer_utils.py:483(frozen)
        5    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        4    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_TapeSetRemove}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\pandas\core\internals\blocks.py:177(is_view)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:3544(element_spec)
        3    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        2    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\sre_parse.py:295(_class_escape)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\data\ops\dataset_ops.py:4139(element_spec)
        9    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\eager\def_function.py:423(functions_run_eagerly)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\ops\cond_v2.py:257(<listcomp>)
        6    0.000    0.000    0.000    0.000 {method 'flush' of '_io._IOBase' objects}
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\core\interactiveshell.py:234(softspace)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tornado\queues.py:318(_consume_expired)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\tensorflow\python\keras\engine\data_adapter.py:1474(pack_x_y_sample_weight)
        3    0.000    0.000    0.000    0.000 C:\Users\39331\anaconda3\lib\site-packages\IPython\utils\encoding.py:21(get_stream_enc)
